,DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS_2015,CTE_HOURS_2015,CTE_AVG_2015,ALL_STUDENTS_2015,ALL_HOURS_2015,ALL_AVG_2015,CTE_STUDENTS_2016,CTE_HOURS_2016,CTE_AVG_2016,ALL_STUDENTS_2016,ALL_HOURS_2016,ALL_AVG_2016,CTE_STUDENTS_2017,CTE_HOURS_2017,CTE_AVG_2017,ALL_STUDENTS_2017,ALL_HOURS_2017,ALL_AVG_2017,CTE_STUDENTS_2018,CTE_HOURS_2018,CTE_AVG_2018,ALL_STUDENTS_2018,ALL_HOURS_2018,ALL_AVG_2018
2160,61905,3340100,US HISTORY STUDIES SINCE 1877,27,159,5.9,37,216,5.8,26,156,6.0,33,198,6.0,19,114,6.0,23,138,6.0,33,186,5.6,34,192,5.6
2161,61906,3220400,ENGLISH IV (ENG 4),16,93,5.8,16,93,5.8,17,93,5.5,17,93,5.5,15,78,5.2,15,78,5.2,24,144,6.0,26,156,6.0
2162,61906,3310300,ECONOMICS W/EMPH FREE ENTERPR,16,48,3.0,16,48,3.0,17,51,3.0,17,51,3.0,16,48,3.0,16,48,3.0,24,72,3.0,26,78,3.0
2163,61906,3330100,UNITED STATES GOVERNMENT (GOVT,15,45,3.0,15,45,3.0,14,42,3.0,14,42,3.0,11,33,3.0,11,33,3.0,24,72,3.0,26,78,3.0
2164,61906,3340100,US HISTORY STUDIES SINCE 1877,27,156,5.8,31,180,5.8,20,111,5.6,23,126,5.5,37,201,5.4,39,213,5.5,18,108,6.0,19,114,6.0
2165,61907,3220400,ENGLISH IV (ENG 4),24,123,5.1,32,171,5.3,23,135,5.9,32,189,5.9,24,123,5.1,31,159,5.1,15,45,3.0,14,75,5.4
2166,61907,3310300,ECONOMICS W/EMPH FREE ENTERPR,40,120,3.0,49,147,3.0,37,111,3.0,45,135,3.0,19,57,3.0,32,96,3.0,28,84,3.0,40,120,3.0
2167,61907,3330100,UNITED STATES GOVERNMENT (GOVT,38,114,3.0,47,141,3.0,41,123,3.0,50,150,3.0,28,84,3.0,44,132,3.0,29,87,3.0,41,123,3.0
2168,61907,3340100,US HISTORY STUDIES SINCE 1877,19,114,6.0,41,246,6.0,31,186,6.0,38,228,6.0,30,171,5.7,54,312,5.8,28,156,5.6,41,231,5.6
2169,61908,3102500,INDEP STUDY IN MATH (1ST TIME),19,57,3.0,19,57,3.0,,,,,,,,,,,,,15,63,4.2,20,87,4.4
2170,61908,3102501,INDEP STUDY IN MATH (2ND TIME),3,3,3.0,3,3,3.0,,,,,,,,,,,,,,,,,,
2171,61908,3220300,ENGLISH III (ENG 3),20,120,6.0,28,165,5.9,30,180,6.0,33,198,6.0,26,156,6.0,34,204,6.0,21,126,6.0,45,267,5.9
2172,61908,3220400,ENGLISH IV (ENG 4),28,156,5.6,32,180,5.6,19,114,6.0,25,147,5.9,19,105,5.5,22,123,5.6,17,99,5.8,23,135,5.9
2173,61908,3310301,ECONOMICS ADV STUDIES (1ST),31,93,3.0,35,105,3.0,13,39,3.0,19,57,3.0,12,36,3.0,15,45,3.0,17,51,3.0,30,90,3.0
2174,61908,3330100,UNITED STATES GOVERNMENT (GOVT,26,78,3.0,29,87,3.0,11,33,3.0,16,48,3.0,12,36,3.0,15,45,3.0,18,54,3.0,31,93,3.0
2175,61908,3340100,US HISTORY STUDIES SINCE 1877,17,102,6.0,24,141,5.9,23,135,5.9,26,153,5.9,21,126,6.0,29,174,6.0,18,105,5.8,40,237,5.9
2176,61908,13016900,STAT & RISK MGT,3,3,3.0,3,3,3.0,,,,,,,,,,,,,,,,,,
2177,61910,3310300,ECONOMICS W/EMPH FREE ENTERPR,52,156,3.0,81,243,3.0,,,,,,,,,,,,,,,,,,
2178,61910,3330100,UNITED STATES GOVERNMENT (GOVT,12,36,3.0,19,57,3.0,,,,,,,,,,,,,,,,,,
2179,61910,3340100,US HISTORY STUDIES SINCE 1877,45,267,5.9,57,333,5.8,,,,,,,,,,,,,,,,,,
2180,61910,A3040000,AP CHEMISTRY,8,8,8.0,5,20,4.0,14,56,4.0,17,128,7.5,9,36,4.0,19,144,7.6,12,48,4.0,21,168,8.0
2181,61910,A3100102,AP CALCULUS BC,8,8,8.0,12,48,4.0,11,44,4.0,15,112,7.5,8,32,4.0,15,104,6.9,,,,,,
2182,61910,A3220100,AP ENGLISH LANGUAGE AND COMP,56,330,5.9,72,426,5.9,67,402,6.0,93,555,6.0,57,339,5.9,92,549,6.0,70,414,5.9,108,639,5.9
2183,61910,A3220200,AP ENGLISH LITERATURE AND COMP,39,213,5.5,59,324,5.5,27,159,5.9,53,315,5.9,14,84,6.0,46,270,5.9,33,192,5.8,55,321,5.8
2184,61911,3101100,PRECALCULUS (PRE CALC),0,35,0.0,0,35,0.0,83,332,4.0,127,508,4.0,109,435,4.0,129,512,4.0,123,468,3.8,162,617,3.8
2185,61911,3102500,INDEP STUDY IN MATH (1ST TIME),15,66,4.4,21,90,4.3,17,67,3.9,20,77,3.9,12,44,3.7,17,63,3.7,13,80,6.2,14,84,6.0
2186,61911,3102501,INDEP STUDY IN MATH (2ND TIME),4,4,4.0,4,4,4.0,,,,,,,16,64,4.0,20,80,4.0,11,44,4.0,17,68,4.0
2187,61911,3220300,ENGLISH III (ENG 3),6,18,3.0,6,18,3.0,20,108,5.4,29,156,5.4,85,489,5.8,104,600,5.8,113,666,5.9,130,768,5.9
2188,61911,3220400,ENGLISH IV (ENG 4),74,408,5.5,89,495,5.6,44,246,5.6,52,288,5.5,95,543,5.7,128,726,5.7,56,330,5.9,66,384,5.8
2189,61911,3241400,COMMUNICATION APPLICATIONS,13,39,3.0,21,63,3.0,3,3,3.0,3,3,3.0,9,27,3.0,11,33,3.0,14,42,3.0,14,42,3.0
2190,61911,3310300,ECONOMICS W/EMPH FREE ENTERPR,41,123,3.0,46,138,3.0,20,60,3.0,29,87,3.0,11,33,3.0,17,51,3.0,27,81,3.0,31,93,3.0
2191,61911,3330100,UNITED STATES GOVERNMENT (GOVT,44,132,3.0,58,174,3.0,22,66,3.0,28,84,3.0,21,63,3.0,27,81,3.0,31,93,3.0,36,108,3.0
2192,61911,3340100,US HISTORY STUDIES SINCE 1877,3,3,3.0,3,3,3.0,9,36,4.0,17,96,5.6,10,30,3.0,9,36,4.0,133,783,5.9,155,915,5.9
2193,61911,3350100,PSYCHOLOGY (PSYCH),9,27,3.0,16,48,3.0,,,,,,,20,60,3.0,26,78,3.0,16,48,3.0,19,57,3.0
2194,61911,3370100,SOCIOLOGY (SOC),3,12,4.0,6,18,3.0,3,3,3.0,6,24,4.0,,,,,,,3,3,3.0,3,3,3.0
2195,61911,3380002,SPEC TOPIC IN SOC STUD (1ST),3,3,3.0,3,3,3.0,3,12,4.0,12,36,3.0,16,48,3.0,20,60,3.0,11,33,3.0,13,39,3.0
2196,61911,3501700,ART III HISTORY (ART3HIST),3,12,4.0,10,30,3.0,,,,,,,,,,,,,,,,,,
2197,61911,13020600,ANATOMY & PHYSIOLOGY,3,3,3.0,3,3,3.0,,,,,,,,,,,,,,,,,,
2198,61911,N1130021,METH OF ACAD &PRSONAL SCCESS I,13,39,3.0,15,45,3.0,26,78,3.0,31,93,3.0,27,81,3.0,30,90,3.0,,,,,,
2199,61912,3102500,INDEP STUDY IN MATH (1ST TIME),42,126,3.0,54,162,3.0,13,39,3.0,15,45,3.0,9,27,3.0,13,39,3.0,15,45,3.0,15,45,3.0
2200,61912,3102501,INDEP STUDY IN MATH (2ND TIME),3,3,3.0,3,3,3.0,,,,,,,3,3,3.0,3,12,4.0,3,3,3.0,3,3,3.0
2201,61912,3102502,INDEPEND STUDY MATH,3,3,3.0,3,3,3.0,,,,,,,,,,,,,,,,,,
2202,61912,3152900,MUSIC I HISTORY (MUS1HIST),3,3,3.0,3,3,3.0,,,,,,,,,,,,,,,,,,
2203,61912,3220300,ENGLISH III (ENG 3),41,228,5.6,42,234,5.6,18,102,5.7,19,108,5.7,14,42,3.0,14,42,3.0,14,72,5.1,16,84,5.3
2204,61912,3220400,ENGLISH IV (ENG 4),39,213,5.5,53,297,5.6,16,84,5.3,22,117,5.3,11,63,5.7,15,87,5.8,24,129,5.4,26,141,5.4
2205,61912,3240900,PUBLIC SPEAKING I (PUBSPKG1),67,201,3.0,104,312,3.0,36,108,3.0,41,123,3.0,33,99,3.0,39,117,3.0,36,108,3.0,37,111,3.0
2206,61912,3310300,ECONOMICS W/EMPH FREE ENTERPR,20,60,3.0,24,72,3.0,9,27,3.0,12,36,3.0,11,33,3.0,14,42,3.0,12,36,3.0,13,39,3.0
2207,61912,3330100,UNITED STATES GOVERNMENT (GOVT,26,78,3.0,33,99,3.0,16,48,3.0,22,66,3.0,10,30,3.0,14,42,3.0,14,42,3.0,15,45,3.0
2208,61912,3340100,US HISTORY STUDIES SINCE 1877,50,270,5.4,56,303,5.4,38,210,5.5,40,222,5.6,13,63,4.8,16,78,4.9,19,105,5.5,19,105,5.5
2209,61912,3350100,PSYCHOLOGY (PSYCH),11,33,3.0,17,51,3.0,10,30,3.0,10,30,3.0,15,45,3.0,21,63,3.0,11,33,3.0,12,36,3.0
2210,61912,3370100,SOCIOLOGY (SOC),13,39,3.0,18,54,3.0,12,36,3.0,15,45,3.0,3,3,3.0,3,3,3.0,11,33,3.0,11,33,3.0
2211,61912,3380002,SPEC TOPIC IN SOC STUD (1ST),3,3,3.0,3,3,3.0,6,18,3.0,6,18,3.0,3,12,4.0,7,21,3.0,3,3,3.0,3,3,3.0
2212,61912,3501700,ART III HISTORY (ART3HIST),3,3,3.0,6,18,3.0,,,,,,,,,,,,,,,,,,
2213,61912,N1290050,COLLEGE TRANSITION,15,45,3.0,16,48,3.0,17,51,3.0,19,57,3.0,31,93,3.0,33,99,3.0,39,117,3.0,42,126,3.0
2214,61914,3101100,PRECALCULUS (PRE CALC),23,138,6.0,28,168,6.0,20,120,6.0,24,144,6.0,67,399,6.0,90,528,5.9,33,99,3.0,37,111,3.0
2215,61914,3102501,INDEP STUDY IN MATH (2ND TIME),3,3,3.0,3,3,3.0,,,,,,,3,3,3.0,3,3,3.0,,,,,,
2216,61914,3220300,ENGLISH III (ENG 3),6,18,3.0,6,18,3.0,26,135,5.2,27,141,5.2,10,30,3.0,9,36,4.0,26,120,4.6,27,126,4.7
2217,61914,3220400,ENGLISH IV (ENG 4),37,222,6.0,51,303,5.9,29,150,5.2,33,171,5.2,53,306,5.8,73,426,5.8,15,45,3.0,10,57,5.7
2218,61914,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3.0,3,3,3.0,28,84,3.0,33,99,3.0,6,18,3.0,9,27,3.0,12,36,3.0,13,39,3.0
2219,61914,3330100,UNITED STATES GOVERNMENT (GOVT,13,39,3.0,17,51,3.0,21,63,3.0,25,75,3.0,7,21,3.0,12,36,3.0,11,33,3.0,12,36,3.0
2220,61914,3340100,US HISTORY STUDIES SINCE 1877,3,12,4.0,5,15,3.0,18,102,5.7,18,102,5.7,11,33,3.0,13,39,3.0,14,42,3.0,10,48,4.8
2221,61914,3350100,PSYCHOLOGY (PSYCH),3,3,3.0,3,12,4.0,6,18,3.0,6,18,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,12,4.0
2222,61914,3370100,SOCIOLOGY (SOC),3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,,,,,,,3,3,3.0,3,12,4.0
2223,61914,13037500,PRINCIPLES OF ENGINEERING,23,138,6.0,23,138,6.0,32,186,5.8,32,186,5.8,22,86,3.9,22,86,3.9,,,,,,
2224,61914,13037600,DIGITAL ELECTRONICS,24,138,5.8,24,138,5.8,22,123,5.6,22,123,5.6,,,,,,,,,,,,
2225,61914,A3100200,AP STATISTICS (APSTATS),38,228,6.0,51,306,6.0,,,,,,,,,,,,,,,,,,
2226,61914,N1303742,INTRO TO ENGIN DESIGN (PLTW),92,552,6.0,92,552,6.0,97,552,5.7,97,552,5.7,109,642,5.9,109,642,5.9,,,,,,
2227,61914,N1303749,ENG DESIGN & DEVELOP (PLTW),14,42,3.0,14,42,3.0,,,,,,,10,30,3.0,10,30,3.0,,,,,,
2228,62901,3102500,INDEP STUDY IN MATH (1ST TIME),3,3,3.0,3,3,3.0,13,39,3.0,15,45,3.0,10,30,3.0,9,36,4.0,3,3,3.0,3,3,3.0
2229,62901,3102502,INDEPEND STUDY MATH,1,1,1.0,1,1,1.0,10,30,3.0,11,33,3.0,5,15,3.0,5,15,3.0,3,3,3.0,3,3,3.0
2230,62901,3220400,ENGLISH IV (ENG 4),23,44,1.9,24,46,1.9,25,141,5.6,29,165,5.7,27,144,5.3,33,180,5.5,27,144,5.3,29,156,5.4
2231,62901,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,12,4.0,3,12,4.0,7,21,3.0,7,21,3.0,10,30,3.0,17,51,3.0,10,30,3.0,10,30,3.0
2232,62901,3330100,UNITED STATES GOVERNMENT (GOVT,10,30,3.0,10,30,3.0,10,30,3.0,10,30,3.0,14,42,3.0,21,63,3.0,27,81,3.0,28,84,3.0
2233,62901,3340100,US HISTORY STUDIES SINCE 1877,19,105,5.5,21,117,5.6,32,189,5.9,36,213,5.9,27,162,6.0,29,174,6.0,,,,,,
2234,62901,3380001,SOCIAL STUDIES ADV (1ST TIME),6,18,3.0,6,18,3.0,,,,,,,,,,,,,,,,,,
2235,62903,3102500,INDEP STUDY IN MATH (1ST TIME),6,18,3.0,6,24,4.0,3,3,3.0,3,3,3.0,,,,,,,,,,,,
2236,62903,3220300,ENGLISH III (ENG 3),3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,,,,,,,,,,,,
2237,62903,3220400,ENGLISH IV (ENG 4),25,129,5.2,32,165,5.2,11,33,3.0,12,60,5.0,20,81,4.1,21,87,4.1,17,51,3.0,21,108,5.1
2238,62903,3221100,RESEARCH/TECHNICAL WRITING,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,,,,,,,,,,,,
2239,62903,3310300,ECONOMICS W/EMPH FREE ENTERPR,6,24,4.0,10,30,3.0,,,,,,,,,,,,,,,,,,
2240,62903,3330100,UNITED STATES GOVERNMENT (GOVT,15,60,4.0,19,75,3.9,7,21,3.0,14,42,3.0,13,39,3.0,10,48,4.8,9,36,4.0,26,78,3.0
2241,62903,3340100,US HISTORY STUDIES SINCE 1877,22,132,6.0,27,162,6.0,10,54,5.4,17,96,5.6,14,78,5.6,25,138,5.5,18,90,5.0,25,129,5.2
2242,62903,3350100,PSYCHOLOGY (PSYCH),11,33,3.0,18,54,3.0,7,21,3.0,14,42,3.0,11,33,3.0,20,60,3.0,11,33,3.0,19,-999,-52.57894737
2243,62903,3370100,SOCIOLOGY (SOC),13,39,3.0,19,57,3.0,9,27,3.0,17,51,3.0,13,39,3.0,23,69,3.0,19,57,3.0,27,81,3.0
2244,62903,13037200,SCIENTIFIC RESEARCH & DESIGN,6,24,4.0,6,24,4.0,,,,,,,,,,,,,,,,,,
2245,62904,3102500,INDEP STUDY IN MATH (1ST TIME),3,3,3.0,3,3,3.0,,,,,,,,,,,,,3,3,3.0,3,3,3.0
2246,62904,3220300,ENGLISH III (ENG 3),9,27,3.0,11,33,3.0,7,21,3.0,6,24,4.0,10,33,3.3,11,39,3.5,5,15,3.0,5,15,3.0
2247,62904,3220400,ENGLISH IV (ENG 4),4.5,4.5,4.5,4.5,4.5,4.5,3,3,3.0,3,3,3.0,9,27,3.0,9,27,3.0,5,15,3.0,5,15,3.0
2248,62904,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0
2249,62904,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3.0,3,3,3.0,6,18,3.0,6,18,3.0,3,12,4.0,3,12,4.0,5,15,3.0,5,15,3.0
2250,62904,3370100,SOCIOLOGY (SOC),3,3,3.0,3,3,3.0,,,,,,,,,,,,,,,,,,
2251,62904,3380021,SOCIAL STUDIES ADV (2ND TIME),3,3,3.0,3,3,3.0,,,,,,,,,,,,,,,,,,
2252,62904,A3100101,AP CALCULUS AB,6,6,6.0,6,6,6.0,,,,,,,,,,,,,,,,,,
2253,63903,3102500,INDEP STUDY IN MATH (1ST TIME),9,27,3.0,9,27,3.0,13,39,3.0,13,39,3.0,12,48,4.0,12,48,4.0,14,42,3.0,14,42,3.0
2254,63903,3220400,ENGLISH IV (ENG 4),12,48,4.0,12,48,4.0,7,21,3.0,7,21,3.0,10,51,5.1,10,51,5.1,9,36,4.0,9,36,4.0
2255,63903,3330100,UNITED STATES GOVERNMENT (GOVT,3,12,4.0,3,12,4.0,3,12,4.0,3,12,4.0,9,27,3.0,9,27,3.0,10,30,3.0,10,30,3.0
2256,63903,3340100,US HISTORY STUDIES SINCE 1877,6,24,4.0,6,24,4.0,14,42,3.0,14,42,3.0,9,36,4.0,9,36,4.0,6,6,6.0,6,6,6.0
2257,63906,3220300,ENGLISH III (ENG 3),6,6,6.0,6,6,6.0,5,15,3.0,5,15,3.0,,,,,,,3,3,3.0,3,3,3.0
2258,63906,3220400,ENGLISH IV (ENG 4),6,6,6.0,6,6,6.0,3,3,3.0,3,3,3.0,6,6,6.0,6,6,6.0,3,3,3.0,3,3,3.0
2259,63906,3350100,PSYCHOLOGY (PSYCH),3,3,3.0,3,3,3.0,,,,,,,,,,,,,,,,,,
2260,63906,3370100,SOCIOLOGY (SOC),3,3,3.0,3,3,3.0,,,,,,,,,,,,,,,,,,
2261,64903,3220300,ENGLISH III (ENG 3),6,6,6.0,6,6,6.0,6,6,6.0,6,6,6.0,,,,,,,,,,,,
2262,64903,3220400,ENGLISH IV (ENG 4),44,249,5.7,46,261,5.7,47,276,5.9,48,282,5.9,35,210,6.0,37,222,6.0,33,195,5.9,34,201,5.9
2263,64903,3241400,COMMUNICATION APPLICATIONS,3,3,3.0,3,3,3.0,,,,,,,,,,,,,,,,,,
2264,64903,3310300,ECONOMICS W/EMPH FREE ENTERPR,9,27,3.0,11,33,3.0,3,12,4.0,5,15,3.0,16,48,3.0,17,51,3.0,9,27,3.0,10,30,3.0
2265,64903,3330100,UNITED STATES GOVERNMENT (GOVT,11,33,3.0,13,39,3.0,3,12,4.0,5,15,3.0,15,45,3.0,16,48,3.0,9,27,3.0,9,27,3.0
2266,64903,3340100,US HISTORY STUDIES SINCE 1877,24,144,6.0,27,162,6.0,22,126,5.7,41,237,5.8,17,99,5.8,24,141,5.9,31,186,6.0,37,222,6.0
2267,64903,3350100,PSYCHOLOGY (PSYCH),32,96,3.0,39,117,3.0,6,24,4.0,10,30,3.0,19,57,3.0,22,66,3.0,21,63,3.0,32,96,3.0
2268,64903,3370100,SOCIOLOGY (SOC),19,57,3.0,25,75,3.0,,,,,,,,,,,,,5,15,3.0,7,21,3.0
2269,64903,3580140,FUNDAMENTALS OF COMP SCIENCE,23,96,4.2,31,135,4.4,9,27,3.0,11,33,3.0,21,63,3.0,28,84,3.0,15,45,3.0,31,93,3.0
2270,64903,13014300,HUMAN GROWTH & DEVELOP,14,42,3.0,16,48,3.0,13,39,3.0,17,51,3.0,,,,,,,9,27,3.0,12,36,3.0
2271,65901,3101100,PRECALCULUS (PRE CALC),15,45,3.0,15,45,3.0,12,48,4.0,10,60,6.0,10,60,6.0,11,66,6.0,,,,,,
2272,65901,3220300,ENGLISH III (ENG 3),12,48,4.0,12,48,4.0,10,60,6.0,12,72,6.0,15,45,3.0,10,57,5.7,12,72,6.0,14,81,5.8
2273,65901,3220400,ENGLISH IV (ENG 4),10,30,3.0,10,30,3.0,13,39,3.0,13,39,3.0,14,42,3.0,14,42,3.0,10,54,5.4,10,54,5.4
2274,65901,3340100,US HISTORY STUDIES SINCE 1877,18,54,3.0,18,54,3.0,12,69,5.8,14,81,5.8,18,54,3.0,11,66,6.0,12,66,5.5,14,75,5.4
2275,65902,3102500,INDEP STUDY IN MATH (1ST TIME),3,3,3.0,3,3,3.0,5,15,3.0,5,15,3.0,11,30,2.7,11,30,2.7,4,16,4.0,4,16,4.0
2276,65902,13020600,ANATOMY & PHYSIOLOGY,3.8,3.8,3.8,10,30,3.0,,,,,,,13,26,2.0,13,26,2.0,6,18,3.0,6,18,3.0
2277,66902,3102500,INDEP STUDY IN MATH (1ST TIME),11,63,5.7,12,69,5.8,,,,,,,,,,,,,,,,,,
2278,66902,3102501,INDEP STUDY IN MATH (2ND TIME),6,6,6.0,3,12,4.0,,,,,,,,,,,,,,,,,,
2279,66902,3241400,COMMUNICATION APPLICATIONS,36,108,3.0,41,123,3.0,,,,,,,,,,,,,,,,,,
2280,66902,3310300,ECONOMICS W/EMPH FREE ENTERPR,20,60,3.0,23,69,3.0,23,69,3.0,26,78,3.0,15,45,3.0,15,45,3.0,,,,,,
2281,66902,3320100,WORLD GEOGRAPHY STUDIES (W GEO,3,3,3.0,3,3,3.0,,,,,,,,,,,,,,,,,,
2282,66902,3330100,UNITED STATES GOVERNMENT (GOVT,34,102,3.0,41,123,3.0,29,87,3.0,30,90,3.0,20,87,4.4,27,126,4.7,,,,,,
2283,66902,3340100,US HISTORY STUDIES SINCE 1877,11,33,3.0,13,39,3.0,26,102,3.9,27,105,3.9,3,12,4.0,3,12,4.0,49,210,4.3,51,222,4.4
2284,66902,3350100,PSYCHOLOGY (PSYCH),3,3,3.0,3,3,3.0,22,69,3.1,24,75,3.1,6,24,4.0,6,24,4.0,41,123,3.0,43,129,3.0
2285,66902,3380001,SOCIAL STUDIES ADV (1ST TIME),3,12,4.0,3,12,4.0,,,,,,,,,,,,,,,,,,
2286,66902,13020500,PRACTICUM HEALTH SCIENCE,12,18,1.5,13,19,1.5,,,,,,,23,69,3.0,23,69,3.0,,,,,,
2287,66902,13020510,PRACTICUM HEALTH SCIENCE II,17,68,4.0,17,68,4.0,,,,,,,23,23,1.0,23,23,1.0,,,,,,
2288,66902,13020600,ANATOMY & PHYSIOLOGY,8,8,8.0,8,8,8.0,,,,,,,,,,,,,,,,,,
2289,66902,IHE11200,SCIENCE-INST OF HIGH ED ENDRSD,3,3,3.0,3,3,3.0,10,33,3.3,11,37,3.4,31,102,3.3,31,102,3.3,11,35,3.2,11,35,3.2
2290,66903,13020200,PRINCIPLES OF HEALTH SCIENCE,12,47,3.9,12,47,3.9,,,,,,,,,,,,,22,22,1.0,22,22,1.0
2291,67902,3010200,BIOLOGY (BIO),9,27,3.0,9,27,3.0,,,,,,,10,30,3.0,10,30,3.0,6,24,4.0,9,36,4.0
2292,67902,3101100,PRECALCULUS (PRE CALC),36,204,5.7,36,204,5.7,21,63,3.0,21,63,3.0,15,45,3.0,15,45,3.0,12,36,3.0,15,45,3.0
2293,67902,3220300,ENGLISH III (ENG 3),22,129,5.9,22,129,5.9,20,117,5.9,21,123,5.9,19,114,6.0,20,120,6.0,17,102,6.0,19,114,6.0
2294,67902,3220400,ENGLISH IV (ENG 4),21,123,5.9,21,123,5.9,26,153,5.9,26,153,5.9,21,120,5.7,21,120,5.7,27,156,5.8,29,168,5.8
2295,67902,3310300,ECONOMICS W/EMPH FREE ENTERPR,18,54,3.0,18,54,3.0,24,72,3.0,24,72,3.0,14,42,3.0,14,42,3.0,16,48,3.0,19,57,3.0
2296,67902,3330100,UNITED STATES GOVERNMENT (GOVT,19,57,3.0,19,57,3.0,23,69,3.0,23,69,3.0,18,54,3.0,18,54,3.0,18,54,3.0,21,63,3.0
2297,67902,3340100,US HISTORY STUDIES SINCE 1877,22,126,5.7,22,126,5.7,20,117,5.9,21,123,5.9,23,135,5.9,25,147,5.9,18,108,6.0,19,114,6.0
2298,67903,3101100,PRECALCULUS (PRE CALC),9,36,4.0,9,36,4.0,,,,,,,4,4,4.0,4,4,4.0,,,,,,
2299,67903,3102500,INDEP STUDY IN MATH (1ST TIME),22,105,4.8,22,105,4.8,18,93,5.2,18,93,5.2,16,48,3.0,16,48,3.0,11,33,3.0,11,33,3.0
2300,67903,3152700,MUSIC I THEORY (MUS1THY),3,12,4.0,5,15,3.0,,,,,,,,,,,,,,,,,,
2301,67903,3220300,ENGLISH III (ENG 3),13,75,5.8,14,81,5.8,21,117,5.6,21,117,5.6,38,210,5.5,40,219,5.5,22,117,5.3,26,141,5.4
2302,67903,3220400,ENGLISH IV (ENG 4),29,123,4.2,29,123,4.2,20,81,4.1,20,81,4.1,20,78,3.9,20,78,3.9,30,177,5.9,30,177,5.9
2303,67903,3310301,ECONOMICS ADV STUDIES (1ST),21,63,3.0,21,63,3.0,16,51,3.2,16,51,3.2,32,95,3.0,32,95,3.0,23,69,3.0,25,75,3.0
2304,67903,3330100,UNITED STATES GOVERNMENT (GOVT,25,75,3.0,25,75,3.0,16,48,3.0,16,48,3.0,26,78,3.0,26,78,3.0,25,75,3.0,25,75,3.0
2305,67903,3340100,US HISTORY STUDIES SINCE 1877,15,84,5.6,16,90,5.6,26,147,5.7,26,147,5.7,38,219,5.8,40,231,5.8,25,141,5.6,30,171,5.7
2306,67903,3370100,SOCIOLOGY (SOC),3,3,3.0,3,3,3.0,,,,,,,0,23,0.0,0,23,0.0,9,27,3.0,11,33,3.0
2307,67903,3380001,SOCIAL STUDIES ADV (1ST TIME),19,57,3.0,19,57,3.0,,,,,,,,,,,,,,,,,,
2308,67903,3502300,ART IV DRAWING (ART4DRAW),3,3,3.0,3,12,4.0,,,,,,,,,,,,,,,,,,
2309,67903,13001100,ENERGY & NAT RESOURCES TECH,4.5,4.5,4.5,4.5,4.5,4.5,,,,,,,,,,,,,,,,,,
2310,67903,13009900,PROFESSIONAL COMMUNICATIONS,24,72,3.0,24,72,3.0,13,39,3.0,13,39,3.0,41,123,3.0,41,123,3.0,30,90,3.0,34,102,3.0
2311,67903,13011400,BUSIN INFO MGT I,7,7,7.0,7,7,7.0,12,56,4.7,12,56,4.7,10,30,3.0,10,30,3.0,,,,,,
2312,67903,13011500,BUSIN INFO MGT II,14,42,3.0,14,42,3.0,7,7,7.0,7,7,7.0,3,12,4.0,3,12,4.0,,,,,,
2313,67903,13020200,PRINCIPLES OF HEALTH SCIENCE,3,12,4.0,3,12,4.0,,,,,,,,,,,,,,,,,,
2314,67903,13020600,ANATOMY & PHYSIOLOGY,17,136,8.0,17,136,8.0,14,100,7.1,14,100,7.1,7,28,4.0,7,28,4.0,22,117,5.3,22,117,5.3
2315,67903,13024600,COUNSEL & MENTAL HEALTH,12,48,4.0,12,48,4.0,30,150,5.0,30,150,5.0,,,,,,,,,,,,
2316,67904,3102500,INDEP STUDY IN MATH (1ST TIME),3,12,4.0,3,12,4.0,6,18,3.0,6,18,3.0,11,33,3.0,10,39,3.9,14,42,3.0,12,66,5.5
2317,67904,3220400,ENGLISH IV (ENG 4),9,27,3.0,9,27,3.0,11,33,3.0,15,45,3.0,18,54,3.0,11,66,6.0,14,42,3.0,12,60,5.0
2318,67904,3310300,ECONOMICS W/EMPH FREE ENTERPR,7,21,3.0,7,21,3.0,3,12,4.0,6,18,3.0,6,24,4.0,10,30,3.0,7,21,3.0,10,30,3.0
2319,67904,3330100,UNITED STATES GOVERNMENT (GOVT,7,21,3.0,7,21,3.0,5,15,3.0,7,21,3.0,6,24,4.0,9,27,3.0,7,21,3.0,10,30,3.0
2320,67904,3340100,US HISTORY STUDIES SINCE 1877,10,30,3.0,10,30,3.0,18,54,3.0,11,66,6.0,9,36,4.0,18,54,3.0,3,12,4.0,6,18,3.0
2321,67904,3380001,SOCIAL STUDIES ADV (1ST TIME),3,3,3.0,3,3,3.0,,,,,,,,,,,,,,,,,,
2322,67904,13020300,MEDICAL TERMINOLOGY,3,3,3.0,3,3,3.0,,,,,,,2,2,2.0,2,2,2.0,,,,,,
